Interactive Elements:
ID: mache-0 | Parent: none | Tag: div | Role: div | Text: "             " | Bounds: 0.0000,0.0000,1.0000,10.2299 | Path: div.logged-out.env-production
ID: mache-502 | Parent: mache-500 | Tag: h3 | Role: heading | Text: "Subscribe to our developer newsletter" | Bounds: 0.1750,9.7956,0.2042,0.0194 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > section.col-12.col-lg-4 > h3.h5.tmp-mt-4
ID: mache-503 | Parent: mache-500 | Tag: a | Role: link | Text: "Subscribe" | Bounds: 0.1750,9.8688,0.0669,0.0463 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > section.col-12.col-lg-4 > a.btn-mktg.tmp-mb-4
ID: mache-504 | Parent: mache-499 | Tag: nav | Role: navigation | Text: "  " | Bounds: 0.3917,9.7410,0.1083,0.3444 | Path: footer.footer.tmp-pt-6 > div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3
ID: mache-505 | Parent: mache-504 | Tag: h3 | Role: heading | Text: "Platform" | Bounds: 0.4042,9.7410,0.0958,0.0194 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3 > h3.h5.tmp-mb-3
ID: mache-506 | Parent: mache-504 | Tag: ul | Role: ul | Text: "          " | Bounds: 0.4042,9.7753,0.0958,0.2954 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted
ID: mache-507 | Parent: mache-506 | Tag: a | Role: link | Text: "Features" | Bounds: 0.4042,9.7753,0.0293,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-508 | Parent: mache-506 | Tag: a | Role: link | Text: "Enterprise" | Bounds: 0.4042,9.8063,0.0344,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-509 | Parent: mache-506 | Tag: a | Role: link | Text: "Copilot" | Bounds: 0.4042,9.8373,0.0240,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-510 | Parent: mache-506 | Tag: a | Role: link | Text: "AI" | Bounds: 0.4042,9.8683,0.0067,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-511 | Parent: mache-506 | Tag: a | Role: link | Text: "Security" | Bounds: 0.4042,9.8993,0.0277,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-512 | Parent: mache-506 | Tag: a | Role: link | Text: "Pricing" | Bounds: 0.4042,9.9304,0.0232,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-513 | Parent: mache-506 | Tag: a | Role: link | Text: "Team" | Bounds: 0.4042,9.9614,0.0181,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-514 | Parent: mache-506 | Tag: a | Role: link | Text: "Resources" | Bounds: 0.4042,9.9924,0.0352,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-515 | Parent: mache-506 | Tag: a | Role: link | Text: "Roadmap" | Bounds: 0.4042,10.0234,0.0317,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-516 | Parent: mache-506 | Tag: a | Role: link | Text: "Compare GitHub" | Bounds: 0.4042,10.0544,0.0562,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.color-fg-muted > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-517 | Parent: mache-499 | Tag: nav | Role: navigation | Text: "  " | Bounds: 0.5000,9.7410,0.1083,0.3444 | Path: footer.footer.tmp-pt-6 > div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3
ID: mache-518 | Parent: mache-517 | Tag: h3 | Role: heading | Text: "Ecosystem" | Bounds: 0.5125,9.7410,0.0958,0.0194 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3 > h3.h5.tmp-mb-3
ID: mache-519 | Parent: mache-517 | Tag: ul | Role: ul | Text: "        " | Bounds: 0.5125,9.7753,0.0958,0.2333 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3 > ul.list-style-none.f5
ID: mache-520 | Parent: mache-519 | Tag: a | Role: link | Text: "Developer API" | Bounds: 0.5125,9.7753,0.0474,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-521 | Parent: mache-519 | Tag: a | Role: link | Text: "Partners" | Bounds: 0.5125,9.8063,0.0283,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-522 | Parent: mache-519 | Tag: a | Role: link | Text: "Education" | Bounds: 0.5125,9.8373,0.0335,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-523 | Parent: mache-519 | Tag: a | Role: link | Text: "GitHub CLI" | Bounds: 0.5125,9.8683,0.0366,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-524 | Parent: mache-519 | Tag: a | Role: link | Text: "GitHub Desktop" | Bounds: 0.5125,9.8993,0.0536,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-525 | Parent: mache-519 | Tag: a | Role: link | Text: "GitHub Mobile" | Bounds: 0.5125,9.9304,0.0480,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-526 | Parent: mache-519 | Tag: a | Role: link | Text: "GitHub Marketplace" | Bounds: 0.5125,9.9614,0.0670,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-527 | Parent: mache-519 | Tag: a | Role: link | Text: "MCP Registry" | Bounds: 0.5125,9.9924,0.0456,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-528 | Parent: mache-499 | Tag: nav | Role: navigation | Text: "  " | Bounds: 0.6083,9.7410,0.1083,0.3444 | Path: footer.footer.tmp-pt-6 > div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3
ID: mache-529 | Parent: mache-528 | Tag: h3 | Role: heading | Text: "Support" | Bounds: 0.6208,9.7410,0.0958,0.0194 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3 > h3.h5.tmp-mb-3
ID: mache-530 | Parent: mache-528 | Tag: ul | Role: ul | Text: "       " | Bounds: 0.6208,9.7753,0.0958,0.2023 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3 > ul.list-style-none.f5
ID: mache-531 | Parent: mache-530 | Tag: a | Role: link | Text: "Docs" | Bounds: 0.6208,9.7753,0.0172,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-532 | Parent: mache-530 | Tag: a | Role: link | Text: "Community Forum" | Bounds: 0.6208,9.8063,0.0619,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-533 | Parent: mache-530 | Tag: a | Role: link | Text: "Professional Services" | Bounds: 0.6208,9.8373,0.0719,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-534 | Parent: mache-530 | Tag: a | Role: link | Text: "Premium Support" | Bounds: 0.6208,9.8683,0.0587,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-535 | Parent: mache-530 | Tag: a | Role: link | Text: "Skills" | Bounds: 0.6208,9.8993,0.0174,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-536 | Parent: mache-530 | Tag: a | Role: link | Text: "Status" | Bounds: 0.6208,9.9304,0.0216,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-537 | Parent: mache-530 | Tag: a | Role: link | Text: "Contact GitHub" | Bounds: 0.6208,9.9614,0.0523,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-538 | Parent: mache-499 | Tag: nav | Role: navigation | Text: "  " | Bounds: 0.7167,9.7410,0.1083,0.3444 | Path: footer.footer.tmp-pt-6 > div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3
ID: mache-539 | Parent: mache-538 | Tag: h3 | Role: heading | Text: "Company" | Bounds: 0.7292,9.7410,0.0958,0.0194 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3 > h3.h5.tmp-mb-3
ID: mache-540 | Parent: mache-538 | Tag: ul | Role: ul | Text: "          " | Bounds: 0.7292,9.7753,0.0958,0.2954 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > nav.col-6.col-sm-3 > ul.list-style-none.f5
ID: mache-541 | Parent: mache-540 | Tag: a | Role: link | Text: "About" | Bounds: 0.7292,9.7753,0.0202,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-542 | Parent: mache-540 | Tag: a | Role: link | Text: "Why GitHub" | Bounds: 0.7292,9.8063,0.0405,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-543 | Parent: mache-540 | Tag: a | Role: link | Text: "Customer stories" | Bounds: 0.7292,9.8373,0.0575,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-544 | Parent: mache-540 | Tag: a | Role: link | Text: "Blog" | Bounds: 0.7292,9.8683,0.0151,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-545 | Parent: mache-540 | Tag: a | Role: link | Text: "The ReadME Project" | Bounds: 0.7292,9.8993,0.0682,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-546 | Parent: mache-540 | Tag: a | Role: link | Text: "Careers" | Bounds: 0.7292,9.9304,0.0262,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-547 | Parent: mache-540 | Tag: a | Role: link | Text: "Newsroom" | Bounds: 0.7292,9.9614,0.0359,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-548 | Parent: mache-540 | Tag: a | Role: link | Text: "Inclusion" | Bounds: 0.7292,9.9924,0.0299,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-549 | Parent: mache-540 | Tag: a | Role: link | Text: "Social Impact" | Bounds: 0.7292,10.0234,0.0453,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-550 | Parent: mache-540 | Tag: a | Role: link | Text: "Shop" | Bounds: 0.7292,10.0544,0.0174,0.0157 | Path: nav.col-6.col-sm-3 > ul.list-style-none.f5 > li.lh-condensed.tmp-mb-3 > a.Link--secondary
ID: mache-551 | Parent: mache-496 | Tag: div | Role: div | Text: " " | Bounds: 0.0000,10.1521,1.0000,0.0778 | Path: div.logged-out.env-production > footer.footer.tmp-pt-6 > div.color-bg-subtle
ID: mache-552 | Parent: mache-551 | Tag: div | Role: div | Text: "  " | Bounds: 0.1667,10.1521,0.6667,0.0778 | Path: div.logged-out.env-production > footer.footer.tmp-pt-6 > div.color-bg-subtle > div.container-xl.p-responsive
ID: mache-553 | Parent: mache-552 | Tag: nav | Role: navigation | Text: "Legal and Resource Links" | Bounds: 0.1750,10.1743,0.4021,0.0333 | Path: footer.footer.tmp-pt-6 > div.color-bg-subtle > div.container-xl.p-responsive > nav
ID: mache-554 | Parent: mache-553 | Tag: ul | Role: ul | Text: "       " | Bounds: 0.1750,10.1743,0.4021,0.0333 | Path: div.color-bg-subtle > div.container-xl.p-responsive > nav > ul.list-style-none.d-flex
ID: mache-555 | Parent: mache-554 | Tag: a | Role: link | Text: "Terms" | Bounds: 0.2427,10.1753,0.0181,0.0139 | Path: nav > ul.list-style-none.d-flex > li > a.Link--secondary
ID: mache-556 | Parent: mache-554 | Tag: a | Role: link | Text: "Privacy" | Bounds: 0.2691,10.1753,0.0215,0.0139 | Path: nav > ul.list-style-none.d-flex > li > a.Link--secondary
ID: mache-557 | Parent: mache-554 | Tag: a | Role: link | Text: "(Updated 02/2024)" | Bounds: 0.2924,10.1753,0.0569,0.0139 | Path: nav > ul.list-style-none.d-flex > li > a.Link--secondary
ID: mache-558 | Parent: mache-554 | Tag: a | Role: link | Text: "Sitemap" | Bounds: 0.3576,10.1753,0.0240,0.0139 | Path: nav > ul.list-style-none.d-flex > li > a.Link--secondary
ID: mache-559 | Parent: mache-554 | Tag: a | Role: link | Text: "What is Git?" | Bounds: 0.3900,10.1753,0.0355,0.0139 | Path: nav > ul.list-style-none.d-flex > li > a.Link--secondary
ID: mache-560 | Parent: mache-554 | Tag: button | Role: button | Text: "Manage cookies" | Bounds: 0.4338,10.1743,0.0478,0.0167 | Path: ul.list-style-none.d-flex > li > cookie-consent-link > button.Link--secondary.underline-on-hover
ID: mache-561 | Parent: mache-554 | Tag: button | Role: button | Text: "Do not share my personal information" | Bounds: 0.1750,10.1910,0.1104,0.0167 | Path: ul.list-style-none.d-flex > li > cookie-consent-link > button.Link--secondary.underline-on-hover
ID: mache-562 | Parent: mache-552 | Tag: nav | Role: navigation | Text: "GitHub's Social Media Links" | Bounds: 0.5854,10.1762,0.2396,0.0296 | Path: footer.footer.tmp-pt-6 > div.color-bg-subtle > div.container-xl.p-responsive > nav.footer-social.tmp-mt-3
ID: mache-563 | Parent: mache-562 | Tag: ul | Role: ul | Text: "       " | Bounds: 0.6389,10.1818,0.1187,0.0185 | Path: div.color-bg-subtle > div.container-xl.p-responsive > nav.footer-social.tmp-mt-3 > ul.list-style-none.d-flex
ID: mache-564 | Parent: mache-563 | Tag: a | Role: link | Text: "  " | Bounds: 0.6389,10.1827,0.0099,0.0167 | Path: nav.footer-social.tmp-mt-3 > ul.list-style-none.d-flex > li > a.footer-social-icon.d-block
ID: mache-565 | Parent: mache-563 | Tag: a | Role: link | Text: "  " | Bounds: 0.6571,10.1827,0.0094,0.0167 | Path: nav.footer-social.tmp-mt-3 > ul.list-style-none.d-flex > li > a.footer-social-icon.d-block
ID: mache-566 | Parent: mache-563 | Tag: a | Role: link | Text: "  " | Bounds: 0.6749,10.1836,0.0120,0.0148 | Path: nav.footer-social.tmp-mt-3 > ul.list-style-none.d-flex > li > a.footer-social-icon.d-block
ID: mache-567 | Parent: mache-563 | Tag: a | Role: link | Text: "  " | Bounds: 0.6952,10.1836,0.0083,0.0148 | Path: nav.footer-social.tmp-mt-3 > ul.list-style-none.d-flex > li > a.footer-social-icon.d-block
ID: mache-568 | Parent: mache-563 | Tag: a | Role: link | Text: "  " | Bounds: 0.7118,10.1827,0.0094,0.0167 | Path: nav.footer-social.tmp-mt-3 > ul.list-style-none.d-flex > li > a.footer-social-icon.d-block
ID: mache-569 | Parent: mache-563 | Tag: a | Role: link | Text: "  " | Bounds: 0.7295,10.1827,0.0094,0.0167 | Path: nav.footer-social.tmp-mt-3 > ul.list-style-none.d-flex > li > a.footer-social-icon.d-block
ID: mache-570 | Parent: mache-563 | Tag: a | Role: link | Text: "  " | Bounds: 0.7472,10.1818,0.0104,0.0185 | Path: nav.footer-social.tmp-mt-3 > ul.list-style-none.d-flex > li > a.footer-social-icon.d-block
ID: mache-571 | Parent: mache-562 | Tag: button | Role: button | Text: "English - Select language" | Bounds: 0.7785,10.1762,0.0465,0.0296 | Path: nav.footer-social.tmp-mt-3 > locale-selector > experimental-action-menu.footer-social-icon > button.d-flex.flex-items-center
ID: mache-572 | Parent: mache-562 | Tag: div | Role: div | Text: " " | Bounds: 0.7785,10.2058,0.0000,0.0000 | Path: nav.footer-social.tmp-mt-3 > locale-selector > experimental-action-menu.footer-social-icon > div.Overlay-backdrop--anchor
ID: mache-573 | Parent: mache-572 | Tag: div | Role: div | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: locale-selector > experimental-action-menu.footer-social-icon > div.Overlay-backdrop--anchor > div.Overlay.Overlay-whenNarrow
ID: mache-574 | Parent: mache-573 | Tag: div | Role: div | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: experimental-action-menu.footer-social-icon > div.Overlay-backdrop--anchor > div.Overlay.Overlay-whenNarrow > div.Overlay-body.Overlay-body--paddingNone
ID: mache-575 | Parent: mache-574 | Tag: ul | Role: menu | Text: "       " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Overlay-backdrop--anchor > div.Overlay.Overlay-whenNarrow > div.Overlay-body.Overlay-body--paddingNone > ul.ActionList
ID: mache-576 | Parent: mache-575 | Tag: a | Role: menuitem | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Overlay-body.Overlay-body--paddingNone > ul.ActionList > li.ActionList-item > a.footer-social-locale.ActionList-content
ID: mache-577 | Parent: mache-575 | Tag: a | Role: menuitem | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Overlay-body.Overlay-body--paddingNone > ul.ActionList > li.ActionList-item > a.footer-social-locale.ActionList-content
ID: mache-578 | Parent: mache-575 | Tag: a | Role: menuitem | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Overlay-body.Overlay-body--paddingNone > ul.ActionList > li.ActionList-item > a.footer-social-locale.ActionList-content
ID: mache-579 | Parent: mache-575 | Tag: a | Role: menuitem | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Overlay-body.Overlay-body--paddingNone > ul.ActionList > li.ActionList-item > a.footer-social-locale.ActionList-content
ID: mache-580 | Parent: mache-575 | Tag: a | Role: menuitem | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Overlay-body.Overlay-body--paddingNone > ul.ActionList > li.ActionList-item > a.footer-social-locale.ActionList-content
ID: mache-581 | Parent: mache-575 | Tag: a | Role: menuitem | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Overlay-body.Overlay-body--paddingNone > ul.ActionList > li.ActionList-item > a.footer-social-locale.ActionList-content
ID: mache-582 | Parent: mache-575 | Tag: a | Role: menuitem | Text: " " | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Overlay-body.Overlay-body--paddingNone > ul.ActionList > li.ActionList-item > a.footer-social-locale.ActionList-content
ID: mache-583 | Parent: mache-0 | Tag: div | Role: div | Text: "  You can’t perform that action at this time." | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.logged-out.env-production > div.ajax-error-message.flash
ID: mache-584 | Parent: mache-583 | Tag: button | Role: button | Text: "Dismiss error" | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.logged-out.env-production > div.ajax-error-message.flash > button.flash-close.js-ajax-error-dismiss
